Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Turdus philomelos,Song Thrush,0.6651,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_100000_72_0.wav
0,3.0,Erithacus rubecula,European Robin,0.5636,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_100000_72_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.8066,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_100000_84_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7716,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_100000_93_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5208,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_309_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7190,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_376_5.wav
0,3.0,Erithacus rubecula,European Robin,0.5688,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_376_5.wav
0,3.0,None,None,0.5582,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_376_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8489,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_468_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6433,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_468_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7268,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_487_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5305,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_498_0.wav
0,3.0,None,None,0.5020,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_526_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5793,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_537_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.9557,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_540_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.5932,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_541_5.wav
0,3.0,Erithacus rubecula,European Robin,0.5320,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_541_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8785,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_110000_588_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.8031,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_304_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.7946,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_343_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6666,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_379_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6278,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_424_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.7975,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_441_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5465,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_487_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6113,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_495_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.5468,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_511_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.7755,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_550_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.7130,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_595_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5274,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_595_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8176,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_60_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7998,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_79_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.7123,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_120000_97_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6212,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_100_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5666,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_118_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6960,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_138_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.8658,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_162_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.6496,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_163_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8292,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_190_5.wav
0,3.0,None,None,0.5676,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_273_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.7978,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_285_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.5102,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_285_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.6633,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_291_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7526,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_304_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.9271,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_333_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7661,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_34_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.9149,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_364_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6519,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_379_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6436,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_381_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7856,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_40_5.wav
0,3.0,None,None,0.7737,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_436_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.7463,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_439_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5952,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_448_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5631,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_448_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8657,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_451_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6829,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_45_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7489,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_48_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5063,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_48_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.8669,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_523_5.wav
0,3.0,None,None,0.6703,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_532_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5798,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_532_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8582,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_541_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8889,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_567_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.6695,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_130000_99_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6284,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_100_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5227,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_100_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5531,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_145_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5862,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_171_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.5003,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_171_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.8673,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_180_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7196,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_181_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5280,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_196_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5099,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_207_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5236,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_241_5.wav
0,3.0,Erithacus rubecula,European Robin,0.6189,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_252_0.wav
0,3.0,Erithacus rubecula,European Robin,0.7125,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_267_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7634,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_285_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.6519,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_289_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6416,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_301_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6013,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_312_0.wav
0,3.0,Erithacus rubecula,European Robin,0.8638,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_328_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6402,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_334_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.8100,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_390_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7521,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_394_5.wav
0,3.0,Erithacus rubecula,European Robin,0.5128,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_397_5.wav
0,3.0,Erithacus rubecula,European Robin,0.8429,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_412_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6943,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_433_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5825,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_493_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5552,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_498_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.8321,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_517_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6035,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_556_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6510,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_55_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5726,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_60_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6841,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_140000_97_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8982,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_16_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8886,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_18_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.6904,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_229_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5622,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_231_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7786,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_237_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.6983,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_247_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8019,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_276_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.5009,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_27_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7211,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_28_5.wav
0,3.0,None,None,0.8801,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_343_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.7059,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_346_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5421,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_358_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5712,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_367_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8006,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_369_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.8298,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_381_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.8818,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_382_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8561,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_400_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.9048,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_430_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8168,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_441_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7808,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_447_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7326,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_463_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8393,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_465_0.wav
0,3.0,Erithacus rubecula,European Robin,0.5004,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_576_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6302,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_58_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5830,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_591_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.8078,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_592_5.wav
0,3.0,Erithacus rubecula,European Robin,0.9378,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_67_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8143,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_82_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6377,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_88_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5600,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_88_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.7255,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_150000_94_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.7549,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_18_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.6664,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_211_5.wav
0,3.0,None,None,0.8338,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_21_0.wav
0,3.0,None,None,0.5886,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_22_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6654,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_240_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5373,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_361_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.7515,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_424_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.7018,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_429_0.wav
0,3.0,None,None,0.7298,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_430_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.7238,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_448_5.wav
0,3.0,None,None,0.6537,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_469_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.9109,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_541_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.7527,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_550_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.8434,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_160000_586_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5673,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_15_0.wav
0,3.0,Erithacus rubecula,European Robin,0.6699,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_178_5.wav
0,3.0,Erithacus rubecula,European Robin,0.8126,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_180_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5763,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_183_0.wav
0,3.0,Erithacus rubecula,European Robin,0.8715,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_187_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6920,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_259_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6453,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_274_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5406,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_289_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5396,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_291_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7568,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_312_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.7854,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_415_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5753,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_442_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6435,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_450_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5624,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_462_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5926,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_463_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6522,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_478_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6924,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_504_0.wav
0,3.0,None,None,0.5906,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_549_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.5658,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_552_0.wav
0,3.0,None,None,0.8867,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_592_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6005,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_170000_63_0.wav
0,3.0,None,None,0.5139,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_180000_426_0.wav
0,3.0,None,None,0.5938,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_190000_136_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6251,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_190000_19_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6608,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_190000_220_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.6493,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_190000_265_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5788,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_190000_267_0.wav
0,3.0,None,None,0.5571,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_190000_270_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.5383,E:/Giacomo/Tovanella/PROVA/valid\Turdus philomelos_Song Thrush\20190608_190000_270_0.wav
